Namespace(action_filter=False, algo='dqn', episode_num=5000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=4, relaunch_period=5, render=False, reward_type='extra_github', save_period=50, seed=777, start_episode=1, state_filter=False, test=False, test_period=100, track='none')
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5, 'BRAKE_ENABLE': False, 'BRAKE_REGION': 200000, 'BRAKE_DIST_MU': 100000, 'BRAKE_DIST_SIGMA': 30000, 'BRAKE_FACTOR': 0.04}
216;252;54612;-10.000000;0.000000;6.962344;0.798244;0.042414;g-track-3;1;0.00;0.00
217;252;54864;-10.510696;0.000000;6.970837;0.793995;0.042844;g-track-3;1;3.44;1.13
218;252;55116;-9.893262;0.000000;6.978563;0.927499;0.042138;g-track-3;1;3.39;0.10
219;252;55368;-11.629123;0.000000;6.952932;0.849505;0.041764;g-track-3;1;5.83;1.12
220;252;55620;-8.679720;0.000000;6.955455;0.843057;0.042965;g-track-3;1;38.64;4.19
221;252;55872;38.549976;0.000000;6.962591;1.122751;0.043274;ole-road-1;1;199.95;42.15
222;254;56126;35.121920;0.000000;6.971182;1.118526;0.042686;ole-road-1;1;195.87;39.52
223;267;56393;36.004657;0.000000;6.969375;1.243290;0.043395;ole-road-1;1;198.60;44.86
224;252;56645;29.541823;0.000000;6.963397;1.343775;0.042795;ole-road-1;1;204.27;49.84
225;252;56897;-130.718111;0.000000;6.967255;1.333067;0.041797;ole-road-1;1;199.95;43.62
226;252;57149;13.919647;0.000000;6.946325;1.347540;0.041097;ruudskogen;1;169.30;23.99
227;252;57401;-175.258375;0.000000;6.959252;1.286376;0.041608;ruudskogen;1;167.43;22.90
228;252;57653;16.328737;0.000000;6.956127;1.260451;0.041038;ruudskogen;1;163.67;23.00
229;252;57905;14.287240;0.000000;6.950162;1.187101;0.042198;ruudskogen;1;169.30;23.96
230;252;58157;16.079596;0.000000;6.935801;1.124029;0.042479;ruudskogen;1;165.58;21.94
231;252;58409;15.611270;0.000000;6.918138;1.164328;0.041535;street-1;1;170.81;23.69
232;252;58661;15.315827;0.000000;6.810573;1.134005;0.043026;street-1;1;170.81;23.80
233;252;58913;15.624746;0.000000;6.700478;1.108765;0.042820;street-1;1;170.81;23.69
234;252;59165;15.354158;0.000000;6.764470;1.095194;0.041891;street-1;1;170.81;23.68
235;252;59417;14.365996;0.000000;6.895586;1.039293;0.042995;street-1;1;171.57;24.41
236;252;59669;57.359310;0.000000;6.915016;1.113526;0.126640;wheel-1;1;224.35;61.35
237;252;59921;54.654286;0.000000;6.924179;0.956277;0.042399;wheel-1;1;222.19;56.67
238;252;60173;53.284517;0.000000;6.925293;1.039439;0.043259;wheel-1;1;222.19;56.72
239;252;60425;-91.692509;0.000000;6.927866;1.075518;0.042867;wheel-1;1;223.39;58.84
240;252;60677;54.786943;0.000000;6.936118;0.947890;0.041238;wheel-1;1;222.19;56.47
241;253;60930;20.058942;0.000000;6.932110;1.102377;0.044205;wheel-2;1;171.67;28.09
242;252;61182;-70.241277;0.000000;6.947129;1.037371;0.042714;wheel-2;1;173.16;33.94
243;252;61434;-60.800790;0.000000;6.939928;1.096141;0.042413;wheel-2;1;174.61;31.42
244;252;61686;20.961691;0.000000;6.946222;0.905388;0.042273;wheel-2;1;174.61;40.94
245;252;61938;19.998769;0.000000;6.973550;0.935495;0.042199;wheel-2;1;174.61;28.48
246;252;62190;0.822370;0.000000;7.064631;1.193598;0.041130;aalborg;1;147.17;17.09
247;252;62442;-0.171042;0.000000;7.104815;1.160797;0.042271;aalborg;1;153.91;16.82
248;252;62694;4.928439;0.000000;7.119051;1.126399;0.042155;aalborg;1;147.17;16.20
249;252;62946;7.326757;0.000000;6.815003;0.956927;0.042714;aalborg;1;149.47;21.67
250;252;63198;-9.737596;0.000000;6.816595;1.054052;0.041505;aalborg;1;3.22;0.29
251;252;63450;25.337270;0.000000;6.836878;1.178313;0.041954;alpine-1;1;173.06;31.13
252;300;63750;32.241376;0.000000;6.832447;1.217751;0.042852;alpine-1;1;170.95;32.55
253;252;64002;21.655777;0.000000;6.836526;1.005798;0.042488;alpine-1;1;180.34;29.15
254;252;64254;-4.675669;0.000000;6.831554;1.086963;0.041716;alpine-1;1;95.90;6.53
255;252;64506;14.142007;0.000000;6.917232;1.067188;0.042337;alpine-1;1;161.60;20.95
256;252;64758;-183.915597;0.000000;6.942443;1.100437;0.041924;alpine-2;1;168.76;24.65
257;253;65011;15.155137;0.000000;6.966422;1.065164;0.042657;alpine-2;1;157.69;30.70
258;488;65499;27.620957;0.000000;6.976050;1.189782;0.042196;alpine-2;1;155.74;21.75
259;392;65891;23.712453;0.000000;6.992064;1.294939;0.043203;alpine-2;1;155.21;26.40
260;252;66143;-157.130611;0.000000;7.002770;1.375734;0.043488;alpine-2;1;156.27;20.88
